label,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,equivalent_diameter,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,circularity
1042,1767,"189,823376490863","0,675738135308745","0,872592592592592","0,629946524064171","57,6244367486611","42,4773786517462","47,4322071544961","932,375778155065","95,479909451047",905,70,960,121,"0,616235942335315"
1043,176,"57,3553390593274","0,916287015817725","0,921465968586387","0,5","24,0872616555568","9,64748519381295","14,9696412740382","933,051136363636","496,693181818182",925,487,941,509,"0,672318139503901"
1044,173,"53,698484809835","0,390062330951634","0,88265306122449","0,636029411764706","16,1636930978999","14,8833419869091","14,8415107465239","931,456647398844","638,71676300578",923,630,940,646,"0,753931526240308"
1045,814,"133,953318805774","0,588505010160354","0,86046511627907","0,630030959752322","37,5086862749067","30,3255316790161","32,1934308425558","932,965601965602","340,697788697789",917,324,955,358,"0,570068852664701"
1046,664,"119,882250993909","0,603949357979322","0,879470198675497","0,560810810810811","35,2382046142531","28,0856487345866","29,0762971800769","933,326807228916","687,831325301205",920,667,952,704,"0,580588147272847"
1047,539,"121,296464556282","0,518985558252464","0,766714082503556","0,604938271604938","30,7509297867463","26,2853722539946","26,1968722295669","931,092764378479","404,066790352505",918,385,945,418,"0,46036504845923"
1048,335,"87,4974746830583","0,786423560813126","0,749440715883669","0,569727891156463","28,5551844009254","17,6381835930152","20,6527297829192","929,797014925373","428,122388059701",914,418,942,439,"0,549874567657392"
1049,368,"93,4974746830583","0,724668126664977","0,776371308016878","0,571428571428571","29,502561698104","20,3301573868559","21,646065519224","934,271739130435","1204,64130434783",922,1193,945,1221,"0,529002739103998"
1050,347,"83,3908729652601","0,612906725125468","0,822274881516588","0,513313609467456","26,2211676331701","20,7187937176838","21,0193749198948","936,579250720461","53,8731988472622",924,42,950,68,"0,62705018222759"
1051,311,"66,2842712474619","0,301096002377864","0,945288753799392","0,740476190476191","20,6010093985631","19,6449955054206","19,8991833604456","935,003215434084","558,504823151125",926,549,947,569,"0,889506818136225"
1052,469,"99,39696961967","0,723543467889877","0,824253075571177","0,526374859708193","31,5391820125843","21,7708293601643","24,4366394269096","934,850746268657","716,705756929638",918,702,951,729,"0,596535671713736"
1053,225,"65,3908729652601","0,828759932869763","0,9","0,5625","23,478628968926","13,1387417520069","16,9256875064327","935,915555555556","1079,47111111111",928,1067,944,1092,"0,661238469055915"
1054,159,"56,0416305603426","0,839464709080569","0,845744680851064","0,630952380952381","20,075403723579","10,9092596286197","14,228319915327","940,415094339623","24,2955974842767",932,19,953,31,"0,636187984861808"
1055,313,"66,8700576850888","0,713679592531914","0,960122699386503","0,815104166666667","23,9146287361962","16,7515349285328","19,9630653333126","938,591054313099","655,41214057508",931,644,947,668,"0,87961131207127"
1056,334,"74,1837661840736","0,667060381762148","0,915068493150685","0,662698412698413","24,6315478550976","18,3505931988697","20,6218817749871","939,964071856288","184,278443113772",929,172,950,196,"0,762673356644792"
1057,283,"69,3553390593274","0,544662877673255","0,87888198757764","0,709273182957393","21,3600570467904","17,9137204338363","18,9822757107795","939,374558303887","446,109540636043",930,437,949,458,"0,739326888181546"
1058,1173,"142,947222151364","0,811321384047523","0,917122752150117","0,756774193548387","51,1542539739384","29,9047966395261","38,6459569162719","940,683716965047","852,098891730605",914,838,964,869,"0,721367273418029"
1059,504,"94,3259018078045","0,415003434728633","0,896797153024911","0,620689655172414","27,5489011309671","25,0645369388443","25,3320494738685","942,335317460318","1337,65674603175",930,1326,959,1354,"0,711833575008469"
1060,275,"64,7695526217005","0,628248357819249","0,901639344262295","0,625","21,6214836717057","16,8217922178625","18,7120515925478","940,410909090909","1102,44727272727",930,1092,950,1114,"0,823760120512234"
1061,796,"136,02438661764","0,599130182940991","0,816410256410256","0,53929539295393","37,6536615146611","30,1474652618408","31,8354939903434","940,942211055276","138,355527638191",921,120,962,156,"0,540616603108531"
1062,617,"101,254833995939","0,693578734625131","0,908689248895434","0,648109243697479","33,6701043478542","24,2552976846119","28,0283570531987","943,228525121556","369,81847649919",928,353,956,387,"0,756246706143864"
1063,206,"66,698484809835","0,925460828860644","0,830645161290323","0,476851851851852","28,1741785981953","10,6735991031771","16,195287778099","940,402912621359","1143,67475728155",927,1133,951,1151,"0,581895700205336"
1064,214,"57,698484809835","0,825916064679412","0,914529914529915","0,629411764705882","22,241177122481","12,5394220889855","16,5067641460501","945,317757009346","1373,25700934579",936,1365,956,1382,"0,807783206897277"
1065,238,"61,7989898732233","0,353022397683485","0,922480620155039","0,695906432748538","18,8377763334756","17,6249036731393","17,407785949022","944,218487394958","731,609243697479",934,722,952,741,"0,783112341277772"
1066,478,"113,846717087976","0,740100686057239","0,728658536585366","0,58578431372549","33,7097834207167","22,6696971299399","24,6699919412919","951,853556485356","1122,7949790795",937,1111,971,1135,"0,463443437948304"
1067,236,"69,3553390593274","0,791601576014184","0,825174825174825","0,57843137254902","23,79230308501","14,5379917022976","17,3344896826384","953,076271186441","818,309322033898",945,809,962,833,"0,616541150568356"
1068,827,"121,39696961967","0,75682025122338","0,885438972162741","0,641085271317829","41,27204429944","26,9763599750487","32,4494854118826","950,349455864571","978,111245465538",936,955,966,998,"0,705179505575927"
1069,415,"80,1837661840736","0,717239687610685","0,930493273542601","0,721739130434783","27,741719107614","19,33116621242","22,9868312532435","947,64578313253","1008,09397590361",936,997,961,1020,"0,811119904357416"
1070,845,"149,78174593052","0,768287594180358","0,763324299909666","0,529448621553885","44,9937795396355","28,8007348736254","32,8007227862621","945,908875739645","1261,09230769231",923,1240,965,1278,"0,473313395347928"
1071,173,"49,2132034355964","0,682445540187809","0,935135135135135","0,720833333333333","17,5521437817355","12,8295015545201","14,8415107465239","953,543352601156","1231,58959537572",946,1225,962,1240,"0,897620362884379"
1072,159,"59,976659402887","0,842914937800309","0,828125","0,504761904761905","20,9940925425584","11,2958052604273","14,228319915327","951,51572327044","1291,40251572327",940,1283,961,1298,"0,555446766719126"
1073,157,"50,0771644662754","0,593732734020779","0,892045454545455","0,615686274509804","16,2497413682731","13,0755545011953","14,1385504392572","954,350318471338","802,019108280255",947,793,962,810,"0,786737872454107"
1074,531,"91,1126983722081","0,404690318524666","0,948214285714286","0,756410256410256","27,9552226556599","25,5637594919036","26,0017345239577","951,214689265537","913,651600753296",936,901,963,927,"0,803797345310873"
1075,573,"125,882250993909","0,843686762372533","0,743190661478599","0,469287469287469","40,1170346272048","21,5362592880187","27,0104842447011","951,823734729494","1314,75218150087",934,1296,971,1329,"0,454397031443336"
1076,421,"106,568542494924","0,857106563515717","0,725862068965517","0,487268518518519","35,9009106456191","18,4939644170385","23,1524048067043","960,622327790974","584,855106888361",949,565,973,601,"0,465836922128474"
1077,200,"65,3553390593274","0,72367775162755","0,775193798449612","0,529100529100529","21,0943603730365","14,5580204853706","15,9576912160573","958,385","664,745",948,658,969,676,"0,588406843954326"
1078,537,"97,4974746830583","0,65928431703781","0,89351081530782","0,625874125874126","31,1952306361059","23,4554984891114","26,1482243282939","961,459962756052","179,03165735568",949,161,975,194,"0,709900391475435"
1079,571,"95,9411254969543","0,747607211639259","0,933006535947712","0,761333333333333","33,5679433900472","22,2938522730202","26,963304323539","963,866900175131","734,565674255692",952,721,977,751,"0,77953631976386"
1080,1205,"159,817279836453","0,410400823567495","0,845021037868163","0,557354301572618","43,5960795907846","39,7554933571714","39,1695500536561","961,867219917012","1162,99087136929",944,1138,990,1185,"0,592856303634972"
1081,374,"134,911688245431","0,962604040788421","0,625418060200669","0,389583333333333","54,5359197117868","14,7744500694929","21,8218145380019","949,711229946524","6,54545454545455",921,0,969,20,"0,258215502400897"
1082,803,"141,78174593052","0,791699877339662","0,859743040685225","0,615325670498084","42,942759753554","26,2341710657205","31,9751677778606","963,551681195517","234,985056039851",947,214,976,259,"0,501978098607561"
1083,151,"53,9411254969543","0,577250698864201","0,82967032967033","0,524305555555556","16,2736729663048","13,2885439660244","13,8657553438321","961,973509933775","1362,30463576159",953,1353,969,1371,"0,652148956248857"
1084,184,"55,4558441227157","0,690879566340827","0,884615384615385","0,638888888888889","18,6789928125524","13,5043489005891","15,3060797146516","964,45652173913","395,989130434783",958,387,974,405,"0,751853189497194"
1085,1118,"153,089357775095","0,656860645596473","0,90088638195004","0,717586649550706","44,5104106451309","33,5613836369117","37,7290579131511","969,886404293381","1207,29606440072",950,1190,991,1228,"0,599462009623791"
1086,247,"59,3553390593274","0,489483450741648","0,928571428571429","0,653439153439154","19,2801087370672","16,8124974926271","17,7338706307897","965,097165991903","1280,57489878543",957,1270,975,1291,"0,881022981070855"
1087,401,"85,9411254969543","0,783488727568501","0,913439635535307","0,707231040564374","29,9521767580661","18,6124622767057","22,5957752121674","962,668329177057","298,02493765586",948,286,975,307,"0,682263539061974"
1088,255,"62,6629509039023","0,567437140094594","0,930656934306569","0,745614035087719","20,0791692508193","16,5335236514964","18,0187703217358","965,439215686275","315,203921568627",956,307,975,325,"0,816071778117981"
1089,635,"110,846717087976","0,771497803603163","0,852348993288591","0,581501831501832","36,86905936951","23,4572748363938","28,4342594576829","964,667716535433","417,933858267717",945,404,984,432,"0,649438332316027"
1090,220,"68,7695526217005","0,610081433062718","0,827067669172932","0,551378446115288","20,2877957865986","16,0748061172771","16,736567743768","966,736363636364","450,763636363636",957,441,976,462,"0,584574876689545"
1091,408,"88,4264068711929","0,79659250829565","0,839506172839506","0,639498432601881","30,5608009851329","18,4745129216308","22,792141940852","966,022058823529","1056,55882352941",954,1041,976,1070,"0,655701339262142"
1092,352,"80,420310216783","0,358362536648419","0,884422110552764","0,842105263157895","22,744755257432","21,2341055728247","21,1702697136049","972,6875","850,213068181818",964,840,983,862,"0,683944780232821"
1093,359,"89,0121933088198","0,874901239656504","0,879901960784314","0,59046052631579","32,0799572761582","15,5363673863478","21,3797333135828","966,871866295265","1082,72980501393",957,1070,976,1102,"0,569384063833011"
1094,315,"88,5685424949238","0,804430809693625","0,76271186440678","0,489130434782609","28,7317132260368","17,0679695275738","20,0267435343736","973,533333333333","618,692063492064",963,607,986,635,"0,504616470984882"
1095,468,"85,0771644662754","0,677445415746147","0,941649899396378","0,787878787878788","28,8325667692437","21,2084590150306","24,4105736707693","972,166666666667","912,713675213675",963,900,985,927,"0,812511849438268"
1096,174,"56,2842712474619","0,834228641996983","0,892307692307692","0,669230769230769","20,5326597455434","11,322092361269","14,8843434784312","970,189655172414","988,183908045977",965,978,978,998,"0,690215992219359"
1097,260,"66,7695526217005","0,767362298981047","0,893470790378007","0,601851851851852","23,3091657803528","14,9461581249174","18,1945673658689","973,4","200,369230769231",965,190,983,214,"0,732868878002631"
1098,588,"110,154328932551","0,695453171705039","0,850940665701881","0,691764705882353","33,4395915235616","24,0287347728581","27,3617406665635","968,423469387755","532,746598639456",950,521,984,546,"0,608953389232032"
1099,1285,"188,066017177982","0,621318666668479","0,762611275964392","0,498835403726708","50,9318474221768","39,9080556926892","40,4488913937661","973,729961089494","1022,10972762646",950,996,996,1052,"0,456554194542969"
1100,1074,"163,195959492893","0,81541552286211","0,803892215568862","0,585924713584288","52,0998318468857","30,1593468367626","36,9791734770474","974,265363128492","124,707635009311",949,107,996,146,"0,506751848252147"
1101,423,"85,8406204335659","0,73171707254012","0,9","0,640909090909091","28,722554533703","19,5775368584883","23,2073334836851","970,921985815603","713,167848699764",955,702,985,724,"0,721380727590368"
